QuestionBodyAnswerMatch,QuestionTitleAnswerMatch,QuestionUserTagMatch,QuestionBodyKeyWords,QuestionTitleKeyWords,NumQuestionTags,AnswerKeyWords,NumUserTags,QuestionCommentCount,QuestionScore,AnswerCommentCount,NumberOfBadges,NumberOfCommentsMade,NumberOfAnswers,CodedAnswers,Reputation,UpVotes,DownVotes,ProfileViews,HasWebsite,UsefulOrAccepted
29,3,14,113,4,5,72,70,0,12,1,63,79,69,56,1328,74,6,456,1,0
37,0,43,110,4,3,49,97,0,17,1,77,72,50,31,7310,337,7,204,1,0
29,1,4,276,3,1,31,43,1,0,1,40,64,35,26,516,48,8,125,1,0
159,5,1,133,5,1,164,31,1,0,1,14,97,21,21,442,89,13,50,0,0
20,0,0,175,8,4,48,253,1,11,1,89,363,238,192,3919,1153,12,682,1,0
55,6,3,120,7,4,101,13,1,35,1,20,7,6,4,232,14,1,29,0,0
119,3,6,172,3,2,132,16,2,0,1,83,266,12,10,1499,258,6,515,0,0
34,8,1,81,10,3,92,9,2,13,1,6,2,10,9,99,19,0,15,0,0
481,1,162,666,8,3,520,478,2,0,1,15,1731,287,278,4148,65,18,570,0,0
31,1,295,63,5,1,41,915,2,1,1,284,320,780,529,22910,9654,14,4666,1,0
46,1,6,210,6,2,57,22,3,0,1,16,73,35,34,285,207,9,70,0,0
53,9,52,128,7,1,66,487,3,0,1,76,664,258,245,8731,944,72,1285,1,0
31,14,2,258,8,1,31,74,4,8,1,19,157,69,47,794,50,4,72,1,0
37,15,9,106,8,2,193,61,5,0,1,16,69,68,64,688,10,4,73,0,0
47,1,4,141,6,5,136,16,5,0,1,9,46,33,25,174,31,1,36,0,0
54,1,29,135,5,5,77,59,5,0,1,19,69,64,54,602,18,5,95,1,0
103,0,11,212,10,5,171,31,7,2,1,56,86,16,13,829,583,3,107,0,0
54,12,5,201,12,4,73,71,7,0,1,24,134,76,66,911,449,7,194,1,0
19,1,4,1511,5,3,27,9,11,0,1,7,16,19,8,41,4,0,28,0,0
77,0,0,201,4,2,120,134,0,1,2,53,107,72,31,2814,107,12,207,0,0
29,0,25,206,9,5,39,85,0,3,2,58,203,72,34,1829,84,11,183,0,0
33,0,11,111,7,3,76,75,0,5,2,52,88,62,21,1345,109,3,206,1,0
123,0,1,126,3,2,353,7,0,5,2,10,18,7,5,151,10,2,11,0,0
119,2,0,355,4,1,221,10,0,14,2,11,11,6,5,79,20,0,22,0,0
12,2,9,78,7,2,37,52,1,2,2,33,39,32,21,1600,54,1,128,0,0
30,2,7,227,5,4,61,38,1,0,2,11,35,36,32,431,5,0,24,0,0
132,2,428,162,6,4,205,1133,1,0,2,151,1689,631,605,31559,1217,621,2289,0,0
53,1,59,55,4,2,234,140,1,0,2,15,130,114,110,1599,227,7,117,0,0
31,1,3,636,7,2,32,37,2,0,2,199,283,52,24,4240,625,33,939,0,0
108,14,77,171,10,1,154,216,2,0,2,94,412,105,91,9325,161,18,455,1,0
91,1,291,126,5,3,183,1231,2,1,2,279,865,716,691,28714,756,45,3991,1,0
15,0,2,159,4,2,28,33,2,0,2,25,75,48,18,658,66,0,182,1,0
167,32,60,125,10,3,208,125,3,1,2,40,282,135,132,1560,349,107,225,0,0
45,2,20,158,6,4,81,2009,3,16,2,115,1416,1203,1155,27821,158,12,2856,1,0
85,6,0,241,8,3,104,14,3,3,2,7,15,11,6,131,2,0,53,0,0
34,1,17,100,7,3,41,62,6,1,2,85,148,37,25,1806,140,18,1128,1,0
36,0,954,65,3,4,86,5757,0,6,3,1212,1503,2552,1557,266774,4161,42,23801,0,0
24,1,1137,67,6,3,52,2915,0,53,3,281,1561,1384,324,68886,2149,284,6966,1,0
49,8,159,64,8,2,114,374,0,0,3,42,409,398,59,4827,59,141,1066,1,0
9,0,36,232,4,3,17,121,2,20,3,106,183,83,49,4646,2146,8,530,1,0
39,1,9,127,4,2,51,88,3,1,3,95,52,64,34,3425,126,1,302,1,0
104,6,35,120,6,1,182,2693,3,0,3,107,5461,1766,1719,40777,1086,2299,2075,1,0
19,5,27,209,9,1,29,341,6,0,3,76,244,213,182,6357,481,43,798,0,0
20,0,45,84,4,3,33,166,7,8,3,118,416,147,104,5073,440,330,2249,0,0
60,0,33,164,8,2,64,485,0,0,4,109,806,352,320,7625,143,133,1315,1,0
38,6,2,341,9,2,44,9,0,4,4,6,16,8,8,80,13,0,8,0,0
92,4,36,315,10,4,100,212,1,2,4,69,231,117,77,4753,999,13,239,0,0
61,8,0,205,8,5,81,3,3,96,4,2,1,2,2,57,2,0,20,0,0
52,5,20,76,6,4,122,1101,4,0,4,307,2035,596,330,20419,4336,108,11903,0,0
25,2,158,286,10,5,55,466,5,6,4,106,674,268,148,9767,486,84,763,1,0
61,26,288,120,8,5,91,1973,7,19,4,228,4191,771,606,38259,10186,1355,7456,0,0
22,2,51,164,5,1,30,476,7,5,4,84,243,276,188,6889,709,12,678,1,0
138,5,129,116,10,1,167,670,15,1,4,57,637,410,376,9104,76,11,338,0,0
33,1,8,47,8,2,45,45,1,12,5,40,101,56,18,735,141,32,128,1,0
108,1,47,250,7,3,203,121,2,1,5,99,469,66,49,2724,260,132,509,0,0
44,4,1,416,7,5,72,33,10,0,5,273,2128,22,12,7163,686,10,1010,0,0
22,5,20,570,7,4,50,50,0,0,6,20,61,54,38,473,13,7,57,0,0
38,0,11,272,5,3,74,29,6,2,6,13,72,47,29,301,13,0,40,0,0
29,7,16,274,18,3,44,58,7,0,6,13,83,46,29,532,9,3,88,1,0
75,1,73,254,4,5,86,472,0,8,7,87,269,219,62,9549,1462,81,696,1,0
140,81,4139,120,16,4,194,13475,1,0,7,273,8790,6520,6325,158911,5960,340,7010,0,0
105,1,1,1128,4,2,139,23,8,0,7,15,21,26,3,390,34,0,26,0,0
27,6,1,142,6,5,46,22,0,10,10,31,20,23,0,712,33,5,266,1,0
132,2,0,627,5,1,149,52,5,0,13,18,76,30,22,466,90,15,75,1,0
61,3,688,266,8,2,80,39093,0,2,20,5756,27838,20088,16058,800368,44759,261,130859,1,0
73,7,2753,251,9,5,122,10671,5,1,23,383,15807,5122,3445,129885,4618,631,12111,1,0
25,0,3,216,6,2,51,10,0,0,0,8,6,10,8,113,9,0,11,0,1
29,5,3,76,7,3,83,6,1,10,0,8,9,11,11,50,16,0,12,0,1
90,8,4,50,5,3,318,7,2,756,0,8,9,11,10,66,37,0,24,1,1
45,0,5,60,4,3,109,14,0,152,0,8,2,11,5,217,0,0,25,0,1
40,2,2,249,6,2,74,38,0,0,0,8,7,13,6,266,21,1,17,0,1
56,4,9,264,7,5,87,38,0,25,0,8,1,14,13,467,26,2,37,0,1
75,0,2,152,4,2,170,10,1,43,0,8,2,15,9,138,15,0,34,0,1
91,1,11,133,4,1,139,53,0,0,0,8,11,17,15,344,10,0,59,1,1
352,32,4,215,10,1,572,27,0,1,0,8,23,17,15,224,6,0,16,0,1
17,3,1,26,7,1,41,21,7,224,0,8,11,20,9,116,10,0,28,0,1
9,0,17,356,6,3,24,36,1,1,0,8,59,21,11,314,148,4,24,0,1
31,8,2,114,5,2,104,11,1,0,0,8,16,24,15,343,11,3,40,0,1
191,0,7,1040,6,3,209,16,0,3,0,8,9,25,23,120,4,0,113,0,1
8,2,40,109,8,3,15,78,0,10,0,8,5,25,9,696,11,0,20,0,1
189,9,13,257,8,4,271,36,4,0,0,8,26,26,24,190,120,3,31,1,1
62,15,4,129,9,4,86,33,0,0,0,8,13,27,18,234,3,2,14,0,1
26,2,9,174,9,2,42,32,3,0,0,8,12,27,19,276,4,0,13,0,1
68,5,0,215,6,4,121,4,0,3,0,8,4,1,1,107,5,0,12,0,1
48,4,0,375,5,3,78,3,5,4,0,8,18,1,0,52,0,0,7,0,1
30,0,0,29,3,2,99,2,7,90,0,8,1,1,1,239,0,0,17,1,1
87,2,0,128,7,2,97,2,4,0,0,8,43,1,1,73,0,0,22,0,1
52,0,0,332,6,3,61,3,3,3,0,8,26,1,1,74,12,0,7,0,1
32,1,3,230,9,3,63,7,2,4,0,8,4,2,1,53,1,0,36,1,1
11,0,5,65,6,5,37,7,1,1,0,8,4,2,1,71,8,0,9,0,1
120,7,0,625,8,3,167,3,8,0,0,8,8,2,1,38,4,0,13,1,1
47,7,2,18,6,1,427,4,2,5,0,8,5,2,2,138,7,0,6,0,1
141,10,0,149,6,2,150,2,3,2,0,8,6,2,2,26,6,0,29,0,1
28,3,0,70,5,5,45,5,2,0,0,8,7,2,2,53,2,0,19,1,1
61,0,0,527,8,2,94,2,6,2,0,8,3,3,3,65,9,0,5,0,1
24,0,0,182,6,4,56,4,12,88,0,8,14,3,2,22,0,0,19,1,1
41,0,3,122,6,3,62,8,2,1,0,8,8,3,1,45,49,0,6,0,1
76,4,5,466,5,5,114,9,4,0,0,8,13,4,3,34,3,0,6,0,1
119,2,6,304,6,3,153,11,6,0,0,8,6,4,4,56,71,0,8,0,1
100,2,5,147,5,5,226,10,0,0,0,8,7,4,3,40,77,0,3,1,1
111,6,2,57,8,2,347,6,0,0,0,8,2,5,5,40,2,0,5,0,1
50,2,4,107,7,4,95,13,1,1,0,8,5,5,5,61,13,0,20,1,1
21,2,7,173,7,5,63,12,3,15,0,8,8,5,2,96,11,0,10,0,1
52,0,4,713,5,4,64,6,3,0,0,8,20,6,6,70,38,0,21,0,1
25,2,5,27,4,5,50,10,4,0,0,8,10,6,0,79,2,0,8,0,1
257,0,3,250,3,2,323,4,0,0,0,8,2,6,6,103,13,0,12,0,1
55,20,6,51,10,5,133,17,1,75,0,8,4,7,6,339,14,0,14,0,1
39,2,1,329,8,1,76,6,2,6,0,8,5,7,2,62,42,0,18,1,1
190,4,3,209,7,3,333,8,0,3,0,8,15,7,6,193,5,0,7,0,1
30,0,9,329,7,5,37,12,0,0,0,8,27,8,7,90,18,0,34,0,1
118,2,8,429,4,5,160,37,0,52,0,8,9,8,1,166,70,2,99,1,1
32,9,6,80,8,5,84,20,0,1,0,8,2,9,4,234,38,2,17,0,1
84,3,5,165,8,3,212,21,2,44,1,8,8,13,5,165,5,1,16,0,1
18,1,9,182,7,3,35,18,0,0,1,8,6,15,9,301,4,1,12,0,1
100,1,14,353,7,5,139,44,1,4,1,8,17,19,16,476,9,0,50,0,1
19,0,10,489,3,2,30,15,4,5,1,8,32,29,26,130,7,1,14,1,1
43,3,9,476,7,3,51,27,0,0,1,8,15,32,23,351,0,0,13,1,1
30,0,4,126,2,3,33,7,4,1,1,8,5,6,1,71,9,0,13,0,1
310,2,3,72,3,2,698,8,2,1,1,8,6,7,3,60,7,0,12,0,1
74,4,7,965,7,5,121,9,1,2,1,8,11,7,3,88,2,0,28,0,1
34,1,3,78,4,3,55,11,0,1,1,8,2,10,3,184,48,0,7,1,1
39,1,10,46,6,5,94,20,6,0,2,8,12,11,9,170,63,2,8,0,1
23,0,4,105,6,1,47,20,2,1,2,8,62,15,13,96,34,0,28,0,1
22,4,5,68,6,3,31,22,2,18,2,8,18,16,12,166,46,2,42,1,1
45,2,3,59,5,3,73,26,0,18,2,8,22,17,9,374,5,0,24,0,1
21,0,5,947,5,3,24,11,0,0,2,8,6,29,23,94,332,0,13,0,1
103,3,7,195,6,5,120,10,1,2,2,8,5,3,1,73,3,0,11,0,1
34,8,6,25,8,3,106,12,0,2,2,8,5,4,2,127,20,0,15,0,1
11,4,0,132,12,5,18,5,5,55,6,8,8,2,1,115,10,0,25,0,1
61,6,3,184,4,2,181,8,1,27,8,8,2,4,4,179,5,0,13,1,1
64,1,3,167,6,3,117,19,1,0,0,8,28,18,11,329,78,1,16,0,1
44,5,1,277,9,1,60,9,0,1,0,8,10,19,14,82,6,0,3,0,1
17,2,10,50,9,3,61,28,8,0,0,8,14,25,18,341,13,0,22,0,1
22,0,43,77,6,5,33,78,2,0,0,8,5,25,9,696,11,0,20,0,1
17,6,26,109,4,3,34,66,2,2,0,8,8,40,29,589,127,0,43,1,1
48,11,0,24,8,1,120,1,0,2,0,8,1,1,0,201,0,0,20,0,1
12,1,0,29,8,4,27,4,0,4,0,8,4,1,0,81,38,0,75,1,1
136,11,0,296,8,2,181,2,0,1,0,8,7,1,1,43,0,0,11,0,1
165,2,0,235,4,4,218,4,0,1,0,8,19,2,2,42,18,0,18,0,1
78,0,0,300,8,4,91,4,2,0,0,8,18,3,3,66,4,0,16,0,1
20,1,0,301,8,4,40,4,4,0,0,8,11,3,1,36,44,0,5,0,1
40,5,2,391,7,2,68,4,0,0,0,8,8,3,0,64,1,0,43,0,1
79,6,6,141,7,3,134,6,0,1,0,8,4,3,3,36,6,0,20,1,1
381,38,6,946,6,4,401,8,2,0,0,8,3,7,7,48,1,0,5,0,1
99,1,15,844,6,5,110,24,0,5,1,8,13,11,5,386,20,23,23,1,1
148,8,5,141,3,2,325,18,0,3,1,8,5,11,4,301,1,4,18,0,1
55,0,3,110,5,2,62,7,1,0,1,8,13,12,11,62,9,0,9,0,1
19,1,7,314,5,3,31,25,0,0,1,8,12,17,12,204,103,0,9,0,1
42,2,11,103,8,2,58,41,0,3,1,8,11,34,15,664,3,0,36,0,1
63,5,16,57,7,2,162,47,1,0,1,8,40,50,50,354,10,5,12,0,1
32,2,0,26,7,3,82,3,3,0,1,8,3,1,1,39,0,0,9,0,1
130,9,3,113,9,3,276,5,4,6,1,8,5,2,1,98,40,0,9,0,1
55,9,6,112,6,5,151,9,4,1,1,8,3,3,3,95,3,0,47,1,1
19,6,2,58,10,1,55,13,2,0,1,8,3,9,0,74,7,0,15,1,1
19,1,9,71,5,2,50,45,2,5,2,8,2,14,12,530,25,1,42,1,1
137,5,9,427,7,4,177,22,1,0,2,8,47,22,14,162,7,0,20,0,1
42,2,0,293,6,4,87,4,0,0,2,8,2,2,1,32,4,0,4,0,1
87,6,10,145,7,5,165,16,0,1,2,8,5,6,1,211,29,4,20,0,1
126,1,8,123,7,3,661,16,0,0,3,8,30,11,10,145,12,0,33,1,1
133,3,3,147,6,2,171,4,2,0,3,8,84,17,17,70,13,0,45,0,1
91,11,1,65,6,1,229,5,0,2,3,8,14,6,5,74,5,0,15,0,1
43,0,13,226,11,5,55,27,0,0,4,8,6,14,14,356,2,0,17,0,1
218,4,0,121,8,4,293,4,1,1,4,8,3,1,1,78,2,0,15,0,1
118,3,5,585,7,4,155,6,0,0,4,8,2,3,3,83,1,0,15,1,1
26,4,8,32,7,3,169,26,2,0,6,8,37,18,11,316,20,1,39,1,1
158,1,9,586,5,4,236,29,4,0,9,8,28,17,15,353,13,0,35,1,1
16,3,1,97,6,2,28,59,2,0,1,53,81,47,38,1554,20,6,153,0,0
36,0,3,248,6,5,43,4,10,0,3,7,6,11,10,41,0,0,21,0,0
65,10,1,196,11,5,85,6,6,0,0,6,2,3,2,34,0,0,3,0,0
42,14,33,196,9,4,55,102,1,0,0,33,70,56,23,1791,9,15,53,0,0
244,6,5,315,8,5,313,64,2,0,1,17,69,67,50,647,5,7,144,0,0
181,0,62,925,6,3,249,355,3,0,5,45,425,171,106,3632,390,922,301,0,0
88,2,3,107,4,4,129,36,2,0,8,45,112,20,14,1615,163,18,593,0,0
91,5,2,99,3,5,154,21,7,0,5,21,24,19,16,396,166,20,48,0,0
30,0,36,190,6,2,34,122,2,0,0,29,90,79,60,1866,25,22,123,0,0
10,1,7,404,7,1,18,35,0,0,2,23,12,21,17,724,18,5,41,0,0
27,1,0,672,5,2,28,75,0,0,0,51,114,58,51,1646,46,10,226,0,0
27,2,4,638,10,4,62,12,4,0,0,4,6,16,14,25,3,0,30,0,0
72,1,0,417,7,3,74,20,3,0,3,14,36,15,14,146,39,5,49,0,0
63,2,11,392,3,3,98,65,17,0,2,22,70,40,36,758,13,2,49,0,0
13,6,1,16,7,2,27,42,0,0,0,50,31,23,11,1828,122,15,94,0,0
58,0,0,57,7,4,103,236,0,0,2,126,259,119,69,4594,272,14,315,0,0
68,0,0,134,5,2,70,8,4,0,4,17,47,14,13,172,0,0,84,0,0
56,6,4,170,8,2,79,90,0,0,5,28,90,64,52,1140,111,6,75,0,0
120,20,129,156,7,4,261,313,8,0,3,86,1193,202,191,3906,942,228,627,0,0
24,1,8,152,7,4,28,31,0,0,0,12,34,41,31,353,6,1,51,0,0
269,6,98,269,3,3,333,178,2,0,1,47,170,126,121,3239,138,107,393,0,0
14,0,5,373,9,3,16,124,0,0,1,19,113,124,110,1081,95,10,105,0,0
56,1,244,29,8,4,169,1045,5,0,6,105,1304,600,501,15078,3234,110,1049,0,0
33,1,0,168,3,2,50,4,0,0,0,11,22,3,2,62,10,0,33,0,0
52,0,1,326,3,2,60,6,2,0,1,8,12,14,7,55,5,0,5,0,0
15,4,0,58,5,1,18,26,0,0,3,8,107,30,15,156,6,0,51,0,0
109,4,72,186,4,1,193,821,2,0,1,73,308,323,300,13212,55,0,485,0,0
19,1,119,420,5,1,23,437,7,1,5,68,707,320,302,5020,336,14,682,0,0
49,3,22,31,5,3,102,2103,1,1,5,179,874,997,698,43082,3100,71,2101,0,0
1643,1,10,766,6,2,1746,42,1,1,5,23,39,47,25,1319,30,2,27,0,0
41,0,0,166,8,2,120,5,1,1,0,26,99,8,6,561,33,3,94,0,0
86,7,11,58,3,3,193,39,0,1,0,16,40,30,19,504,138,6,74,0,0
23,1,71,1109,8,5,27,911,0,1,2,138,1984,439,328,14255,3179,36,2038,0,0
39,3,2,94,7,4,98,8,0,1,2,59,114,13,11,788,74,1,349,0,0
16,0,25,545,5,3,35,50,1,1,7,8,89,89,77,418,3,0,67,0,0
36,2,9,331,5,3,43,52,5,1,6,22,107,56,47,555,504,78,91,0,0
23,3,15,200,18,5,34,78,3,1,2,79,210,46,18,895,1689,14,264,0,0
188,23,219,266,10,4,271,616,4,1,2,50,855,403,343,6348,619,177,1040,0,0
21,0,2,115,5,1,39,52,0,1,0,9,54,36,28,412,2,1,29,0,0
63,1,0,137,8,2,111,40,4,1,3,31,202,39,34,584,117,36,216,0,0
100,2,5,208,7,5,114,55,2,1,5,31,179,68,63,552,128,7,120,0,0
104,2,21,256,6,4,159,91,4,1,1,26,86,72,71,1528,122,5,168,0,0
19,1,11,649,3,3,33,85,1,2,3,19,18,72,33,815,16,0,116,0,0
221,88,23,146,13,2,263,184,3,2,3,51,174,177,141,1855,169,6,187,0,0
111,0,859,156,6,2,135,4715,2,2,0,237,5454,2413,2283,90374,2322,3075,4138,0,0
89,15,34,211,7,3,91,98,1,2,5,24,198,108,104,1014,10,0,153,0,0
267,8,4,1089,5,2,334,11,7,2,0,7,5,15,13,165,11,0,17,0,0
25,1,11,298,7,4,32,47,1,2,1,61,258,79,60,1127,682,2,168,0,0
73,0,2,280,2,2,87,4,6,2,1,5,24,4,3,49,6,0,6,0,0
91,1,0,199,4,2,146,20,2,2,1,10,33,41,32,309,11,5,18,0,0
34,1,5,252,8,4,67,26,2,3,0,32,52,20,5,1198,305,13,211,0,0
34,5,10,178,5,2,70,70,3,4,6,29,306,72,36,1014,73,27,198,0,0
39,0,37,258,6,3,42,199,2,4,1,41,208,112,61,3040,257,25,255,0,0
379,2,0,896,7,3,617,19,1,4,2,13,9,18,13,446,19,0,14,0,0
24,0,0,56,6,4,40,3,3,5,1,9,2,3,2,26,0,0,16,0,0
114,2,20,263,9,2,163,149,4,6,1,57,141,89,57,2558,187,34,234,0,0
11,1,2,43,8,3,26,547,5,6,3,121,811,254,185,15220,680,48,2115,0,0
40,2,1,407,5,3,47,17,0,7,3,10,17,15,13,329,48,4,54,0,0
26,4,7,50,5,4,87,39,2,9,3,11,79,52,28,264,18,5,50,0,0
81,1,39,99,6,4,87,171,0,9,0,57,106,128,80,3516,145,3,230,0,0
51,3,5,385,10,4,66,149,1,12,0,35,85,99,74,1821,24,6,188,0,0
158,0,10,235,7,3,210,39,3,15,2,33,24,22,16,998,21,1,104,0,0
24,1,2,181,5,1,26,23,0,23,4,22,38,11,3,621,159,11,30,0,0
9,0,7,144,7,4,11,428,4,23,5,185,247,213,86,22174,789,43,828,0,0
8,0,0,113,4,3,15,2,1,31,0,3,4,5,4,18,0,0,11,0,0
19,0,16,64,11,4,43,114,2,0,3,38,277,137,93,1340,185,39,215,1,0
151,2,15,176,4,2,180,57,4,0,4,23,132,51,45,879,114,20,99,1,0
21,2,0,137,5,2,31,12,2,0,1,4,2,7,3,130,13,0,13,1,0
181,0,1,306,5,2,201,42,0,0,0,30,260,52,31,516,23,111,232,1,0
12,2,88,40,6,2,32,485,1,0,2,67,442,299,254,6957,831,58,462,1,0
36,7,2,231,7,1,59,6,8,0,2,15,10,10,6,193,20,0,39,1,0
32,4,103,154,6,4,41,699,2,0,2,69,663,379,281,11111,171,99,740,1,0
17,1,7,34,4,3,47,20,0,1,3,39,9,21,16,1025,493,2,105,1,0
38,1,36,72,5,2,71,460,8,1,4,88,358,233,205,12054,1378,48,1804,1,0
109,8,210,294,7,3,135,928,4,1,7,68,1150,479,479,9760,190,960,937,1,0
17,0,8,168,5,4,40,814,0,1,1,187,633,425,372,19714,940,79,1877,1,0
25,0,340,63,4,3,65,997,0,1,0,267,868,561,473,26178,989,25,1978,1,0
108,3,100,146,5,2,139,277,2,1,0,69,230,233,233,3520,1839,26,384,1,0
41,2,177,95,3,5,103,860,0,2,4,171,953,408,384,25685,1273,817,2395,1,0
119,6,9,145,10,2,210,97,3,2,6,25,98,57,29,1683,287,12,109,1,0
48,2,1,75,7,4,82,51,1,2,0,24,89,43,38,558,76,0,242,1,0
14,1,3,144,3,3,21,66,5,2,2,52,70,57,13,1756,159,1,217,1,0
47,1,7,63,4,2,59,40,0,2,3,15,6,22,18,412,18,4,95,1,0
37,1,0,959,6,4,42,27,2,2,0,17,61,32,24,307,73,19,62,1,0
37,0,4,172,5,3,49,25,1,3,0,23,48,18,4,1010,200,3,160,1,0
41,8,0,238,21,5,42,9,11,3,1,15,17,23,22,289,10,14,38,1,0
29,1,137,56,5,2,68,555,0,3,0,60,254,260,123,6794,540,31,523,1,0
39,3,50,326,8,2,41,275,5,4,0,79,220,152,79,3690,4506,28,494,1,0
100,4,38,207,6,2,180,166,2,4,0,37,140,120,92,1959,113,18,184,1,0
33,4,1,83,8,1,44,245,0,4,1,106,71,112,32,6491,677,128,989,1,0
64,1,39,454,5,3,73,82,0,5,1,16,53,43,26,824,36,5,31,1,0
79,9,45,671,10,2,110,436,4,5,4,87,128,234,127,11364,637,55,548,1,0
28,2,8,224,7,5,41,28,2,8,8,23,43,20,12,1241,19,4,104,1,0
45,4,3812,127,8,4,110,17440,1,10,2,1222,21047,7556,5367,304796,1671,14291,38564,1,0
85,0,0,158,6,2,123,7,1,12,4,8,4,6,6,201,3,0,9,1,0
38,3,130,13,6,3,110,1484,6,19,7,289,2323,707,574,70404,4432,172,3555,1,0
127,3,10,274,2,2,144,114,2,30,0,26,244,85,77,1082,285,7,133,1,0
259,17,19,224,6,3,424,84,3,31,0,18,71,76,44,778,13,4,187,1,0
19,1,1,58,7,2,30,32,0,51,0,25,15,13,9,1084,9,2,36,1,0
43,4,6,83,12,4,72,37,2,54,0,29,57,23,11,577,332,1,70,1,0
112,16,0,142,8,2,177,2,3,136,2,6,2,1,1,281,0,0,4,0,1
111,4,0,164,4,2,177,2,0,0,1,6,11,2,2,21,2,0,5,0,1
21,1,5,27,4,4,102,8,1,121,1,6,2,2,1,159,5,0,10,0,1
24,0,3,94,4,3,51,5,9,1,1,6,2,2,1,56,2,0,31,0,1
220,4,0,536,8,3,279,3,2,1,1,6,3,2,2,22,6,0,7,0,1
53,0,0,210,5,1,66,1,4,1,0,6,10,2,2,20,1,0,4,0,1
151,1,3,270,5,2,176,4,0,1,0,6,2,2,2,53,0,0,8,0,1
53,4,2,132,7,2,135,4,6,7,0,6,3,2,1,58,0,0,26,0,1
155,14,0,280,4,2,169,2,0,5,0,6,9,2,2,136,47,0,26,0,1
100,2,0,82,8,3,232,3,1,0,0,6,9,3,3,7,0,0,13,0,1
35,6,5,182,10,4,68,10,0,1,1,6,4,3,1,141,3,0,7,0,1
17,0,6,135,9,5,29,9,1,0,0,6,4,3,3,60,33,0,13,0,1
37,2,0,728,4,3,49,3,0,3,2,6,7,3,1,30,0,0,11,0,1
69,2,3,84,8,2,131,5,2,2,1,6,1,3,3,28,5,0,4,0,1
40,1,10,374,7,5,53,14,0,10,0,6,1,4,3,59,7,0,25,0,1
56,1,6,93,6,4,60,8,4,1,0,6,8,4,2,38,0,0,11,0,1
42,8,5,57,9,5,107,9,1,24,0,6,2,4,2,31,1,0,2,0,1
129,3,5,176,6,5,415,11,2,10,0,6,10,5,2,198,14,4,14,0,1
60,2,4,78,7,2,80,7,0,0,1,6,2,5,5,86,33,0,14,0,1
113,11,8,104,5,4,155,21,0,0,0,6,2,6,5,108,3,0,7,0,1
221,5,3,138,6,1,488,12,2,0,2,6,4,6,5,113,10,0,6,0,1
31,2,6,122,5,4,69,11,0,8,0,6,6,6,5,90,13,0,16,0,1
54,4,9,134,10,5,87,15,4,3,0,6,1,7,6,111,23,0,3,0,1
22,0,4,160,4,3,31,6,9,4,1,6,23,7,3,71,9,0,29,0,1
166,3,2,247,5,2,290,13,1,37,1,6,2,7,4,132,4,0,21,0,1
37,9,3,14,5,3,193,17,0,148,1,6,19,7,3,95,22,0,54,0,1
13,1,7,77,5,3,32,15,1,2,0,6,16,9,7,163,0,0,17,0,1
63,1,4,444,6,4,70,14,2,0,4,6,13,10,5,167,40,4,16,0,1
105,4,4,30,8,2,190,7,0,3,1,6,9,10,10,73,82,0,4,0,1
52,1,4,459,9,3,83,7,2,1,2,6,5,11,4,76,35,0,5,0,1
34,0,6,95,7,2,47,22,1,3,0,6,6,12,11,214,2,2,24,0,1
47,3,3,119,4,3,67,33,1,1,0,6,11,12,11,211,4,0,16,0,1
95,1,3,259,4,3,102,7,2,4,1,6,5,12,8,45,35,0,7,0,1
109,2,4,551,7,4,251,23,0,6,0,6,8,13,9,131,123,0,32,0,1
154,3,14,269,3,3,207,38,0,0,0,6,3,14,9,277,43,1,24,0,1
18,2,12,168,11,4,27,22,1,0,0,6,18,14,12,196,9,0,18,0,1
159,5,3,631,10,3,329,17,5,40,0,6,5,15,5,279,3,0,29,0,1
90,0,11,417,6,4,129,31,0,0,0,6,14,19,16,167,7,0,23,0,1
22,3,14,59,6,2,48,33,4,0,0,6,6,22,17,400,3,0,11,0,1
61,0,11,266,8,5,88,46,0,3,2,6,25,22,17,396,18,0,16,0,1
70,9,6,41,6,3,167,28,0,1,2,6,28,35,26,224,6,5,13,0,1
33,2,12,115,5,5,80,35,0,3,5,6,129,52,12,209,0,0,35,0,1
11,1,27,46,6,2,25,91,1,1,0,6,3,55,10,531,0,0,24,0,1
108,0,0,692,7,5,113,5,0,1,2,6,3,1,1,38,4,0,12,0,1
37,3,6,148,5,5,75,9,0,0,4,6,10,2,0,77,1,0,3,0,1
80,6,0,388,12,3,115,3,0,2,2,6,8,2,1,33,14,0,6,0,1
17,0,3,337,6,3,35,6,5,1,0,6,2,2,1,31,9,0,4,0,1
9,1,4,207,4,3,15,6,1,1,1,6,2,2,0,321,1,0,56,0,1
18,2,2,52,9,2,31,10,3,11,1,6,3,3,2,101,17,0,14,0,1
30,0,4,124,7,3,42,7,0,1,0,6,1,3,2,160,83,1,10,0,1
34,2,5,54,4,4,75,7,0,2,2,6,1,3,2,160,83,1,10,0,1
167,4,6,214,6,3,228,10,0,0,0,6,1,3,3,134,7,2,22,0,1
91,2,4,86,9,3,135,7,4,0,9,6,10,4,4,95,4,0,8,0,1
112,14,6,89,13,3,181,10,0,1,0,6,1,4,3,88,9,0,50,0,1
23,6,0,208,10,3,32,3,2,0,5,6,6,4,3,48,2,0,7,0,1
50,2,2,314,6,2,62,4,1,2,1,6,2,5,5,108,0,0,11,0,1
47,1,4,590,6,4,77,9,0,2,0,6,4,5,5,115,2,0,7,0,1
